Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
345.35,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
345.56,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
345.77,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
345.98,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
346.19,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
346.39,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
346.6,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
346.81,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.02,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.23,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.44,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.65,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
347.86,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.07,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.28,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.49,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.7,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
348.91,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.12,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.32,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.53,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.74,1.8967,50.16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
349.95,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
350.16,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
350.37,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
350.58,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
350.79,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.0,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.21,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.41,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.62,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
351.83,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.04,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.25,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.46,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.67,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
352.88,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.09,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.3,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.5,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.71,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
353.92,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.13,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.34,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.55,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.76,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
354.96,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
355.2,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
355.41,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
355.62,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
355.83,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.04,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.24,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.45,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.66,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
356.86,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.08,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.29,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.5,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.7,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
357.91,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.12,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.33,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.54,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.75,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
358.95,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
359.16,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
359.37,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
359.58,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
359.79,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.0,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.21,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.42,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.63,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
360.83,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.04,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.25,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.46,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.67,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
361.88,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.12,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.33,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.54,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.75,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
362.97,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
363.18,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
363.39,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
363.59,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
363.8,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.02,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.22,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.43,1.8967,50.17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.64,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
364.85,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.06,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.27,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.48,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.68,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
365.9,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.1,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.31,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.52,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.73,1.8967,50.18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
366.94,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.15,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.36,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.57,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.78,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
367.98,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
368.19,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
368.4,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
368.61,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
368.82,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.02,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.23,1.8967,50.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.44,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.65,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
369.86,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.07,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.27,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.48,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.7,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
370.9,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.11,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.33,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.54,1.8967,50.21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.74,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
371.95,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
372.16,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
372.37,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
372.59,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
372.8,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.0,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.22,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.45,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.66,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
373.87,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.08,1.8967,50.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.29,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.5,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.71,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
374.91,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.13,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.34,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.55,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.76,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
375.97,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
376.18,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
376.39,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
376.59,1.8967,50.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
376.8,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.01,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.22,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.43,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.63,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
377.84,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.05,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.26,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.47,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.68,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
378.89,1.8967,50.28,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.1,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.31,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.52,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.73,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
379.94,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.15,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.36,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.57,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.78,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
380.98,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
381.2,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
381.4,1.8967,50.29,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
381.61,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
381.82,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.03,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.24,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.44,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.65,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
382.88,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.11,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.32,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.52,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.74,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
383.94,1.8967,50.30,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.15,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.36,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.57,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.78,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
384.98,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
385.19,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
385.41,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
385.61,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
385.82,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.03,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.24,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.45,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.66,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
386.87,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.07,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.28,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.49,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.7,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
387.9,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.11,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.32,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.53,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.74,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
388.94,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.15,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.36,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.57,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.78,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
389.98,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
390.19,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
390.4,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
390.6,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
390.81,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.02,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.23,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.44,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.64,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
391.85,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.06,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.27,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.48,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.68,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
392.89,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.1,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.31,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.52,1.8967,50.31,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.73,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
393.93,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.14,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.35,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.56,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.76,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
394.97,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
395.18,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
395.38,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
395.59,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
395.8,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.01,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.21,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.42,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.63,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
396.84,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
397.05,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
397.26,1.8967,50.32,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
