Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
815.01,0.0571,50.51,3.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
816.01,0.0580,50.20,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
817.01,0.0592,50.20,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
818.01,0.0615,49.30,8.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
819.01,0.0621,50.97,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
820.01,0.0623,51.31,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
821.01,0.0624,51.39,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
822.01,0.0632,49.52,8.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
823.01,0.0658,48.17,13.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
824.01,0.0694,48.17,13.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
825.01,0.0689,51.96,-1.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
826.01,0.0693,50.97,2.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
827.01,0.0713,49.15,9.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
828.01,0.0747,47.87,14.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
829.01,0.0772,50.18,3.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
830.01,0.0782,51.02,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
831.01,0.0785,51.02,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
832.01,0.0798,50.20,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
833.01,0.0795,52.23,-1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
836.01,0.0859,48.67,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
849.01,0.1104,49.37,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
850.01,0.1126,49.25,7.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
862.01,0.1312,50.03,4.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
863.01,0.1322,50.47,3.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
864.01,0.1334,49.76,5.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
868.01,0.1354,51.14,1.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
869.99,0.1400.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00,10.0,0.0,0,0.0
872.01,0.1440,48.21,12.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
875.01,0.1552,45.72,24.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
876.01,0.1607,46.73,18.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
877.01,0.1624,50.65,1.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
878.01,0.1637,49.12,8.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
879.01,0.1658,49.84,5.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
880.01,0.1673,49.31,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
881.01,0.1695,49.31,7.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
882.01,0.1730,48.08,12.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
883.01,0.1738,50.68,1.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
884.01,0.1743,50.94,1.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
885.01,0.1763,47.71,15.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
894.0,0.1956,50.04,5.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
895.01,0.1970,50.04,5.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
896.01,0.1999,48.70,10.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
897.01,0.2008,50.51,2.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
898.0,0.2013,50.92,1.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
899.01,0.2018,50.84,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
900.01,0.2020,51.53,-0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
901.0,0.2020,51.24,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
902.01,0.2023,51.24,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
903.01,0.2043,49.61,7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
904.0,0.2073,48.53,11.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
905.01,0.2093,49.64,5.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
906.01,0.2112,49.37,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
907.0,0.2136,48.64,10.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
910.01,0.2191,50.00,4.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
911.01,0.2207,49.70,6.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
918.0,0.2332,49.34,7.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,7.6,0.00
926.0,0.2474,48.41,11.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
938.0,0.2680,49.71,5.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
940.0,0.2702,50.12,4.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
941.02,0.2708,50.83,1.5,0.00,0.0,0.00,0.99,0.00.2711,51.10,0.90.0,0,0.0,0.00
946.0,0.2790,48.86,9.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
947.0,0.2838,46.67,18.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
948.0,0.2869,49.01,7.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
949.0,0.2892,48.27,11.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
950.0,0.2928,47.39,15.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
951.0,0.2965,50.74,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
952.0,0.2968,50.74,1.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
953.0,0.2991,49.16,8.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
954.0,0.3016,48.77,9.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
955.0,0.3043,48.59,10.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
956.0,0.3092,45.82,22.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
957.0,0.3137,48.23,10.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
958.0,0.3165,50.19,3.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
959.0,0.3173,50.19,3.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
960.0,0.3192,49.48,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
961.0,0.3239,46.67,18.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
968.0,0.3390,49.66,5.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
969.0,0.3432,46.62,18.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
970.0,0.3466,49.15,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
971.0,0.3477,50.88,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
972.0,0.3478,51.02,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
973.0,0.3480,51.09,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
974.0,0.3481,51.09,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
975.0,0.3482,51.16,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
976.0,0.3488,50.63,2.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
977.01,0.3506,48.98,9.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
978.0,0.3549,45.54,24.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
979.0,0.3602,49.30,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
980.0,0.3619,49.82,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
982.0,0.3652,48.92,8.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
989.0,0.3769,50.87,1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
990.0,0.3779,49.93,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
992.0,0.3812,49.40,6.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
993.0,0.3829,49.79,4.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
994.0,0.3842,49.91,4.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
997.0,0.3881,49.11,8.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
998.0,0.3921,46.55,18.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1007.99,0.4119,47.11,15.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1009.0,0.4163,47.11,15.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1015.99,0.4272,46.37,19.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1017.0,0.4299,48.39,9.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1018.0,0.4314,49.81,4.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1019.0,0.4336,48.60,9.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1020.0,0.4378,46.37,19.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1021.0,0.4420,47.43,13.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1022.0,0.4462,46.04,20.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1023.0,0.4520,46.04,20.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1024.0,0.4569,46.67,17.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1025.0,0.4580,50.32,1.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1026.0,0.4593,49.49,5.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1027.0,0.4617,48.18,11.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1028.0,0.4657,46.40,18.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1029.0,0.4696,49.64,4.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1030.0,0.4708,49.64,4.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1035.99,0.4843,50.69,0.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1036.99,0.4844,49.85,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1038.0,0.4857,49.85,4.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1039.0,0.4886,48.11,11.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1040.0,0.4907,49.27,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1041.0,0.4922,49.68,4.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1042.99,0.4953,48.94,7.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1043.99,0.4975,48.47,9.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1044.99,0.4998,48.47,9.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1046.0,0.5018,49.09,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1046.99,0.5055,47.16,15.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1057.99,0.5389,49.19,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1058.99,0.5408,49.19,6.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1060.0,0.5429,48.95,7.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1062.99,0.5482,49.39,5.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1063.99,0.5495,50.32,2.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1064.99,0.5502,49.66,5.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1066.99,0.5544,48.40,9.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1073.99,0.5613,47.95,12.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1074.99,0.5663,46.28,18.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1077.99,0.5686,50.92,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1082.99,0.5776,47.50,13.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1083.99,0.5822,46.12,19.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1084.99,0.5858,48.96,6.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1085.99,0.5876,49.34,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1086.99,0.5893,49.34,6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1087.99,0.5936,47.05,15.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1088.99,0.5979,46.90,15.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1089.99,0.6021,47.05,14.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1091.99,0.6095,48.42,8.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1092.99,0.6113,50.70,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1093.99,0.6114,50.70,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1094.99,0.6151,47.60,13.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1095.99,0.6206,45.77,20.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1101.99,0.6420,49.06,5.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1102.99,0.6424,50.59,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1104.99,0.6443,49.10,6.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1105.99,0.6476,46.30,18.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1106.99,0.6521,47.73,11.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1107.99,0.6549,50.57,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1108.99,0.6550,50.57,0.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1109.99,0.6551,50.76,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1110.99,0.6560,49.95,4.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1111.99,0.6595,46.14,18.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1112.99,0.6633,48.97,6.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1113.99,0.6655,47.65,12.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1114.99,0.6688,47.96,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1115.99,0.6717,47.96,10.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1116.99,0.6756,46.61,16.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1123.99,0.6904,48.55,8.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1127.99,0.6949,50.27,2.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1128.99,0.6960,47.15,14.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1129.99,0.7001,47.15,14.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1130.99,0.7040,47.09,14.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1133.99,0.7075,49.67,4.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1136.99,0.7122,48.63,8.2,0.00,0.0000,0.0,0.0,0,0.0,00,0.0,0.0,0
1140.98,0.7195,48.45,8.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1141.99,0.7215,49.57,4.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1148.98,0.7408,48.97,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1149.99,0.7424,49.53,4.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1150.99,0.7436,49.53,4.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1151.99,0.7437,50.59,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1152.99,0.7438,50.70,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1153.99,0.7440,50.74,0.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1154.99,0.7468,46.62,17.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1155.98,0.7534,43.15,31.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1157.98,0.7676,44.60,24.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1158.98,0.7730,45.61,19.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1159.98,0.7745,49.67,3.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1160.98,0.7745,51.18,-1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1161.99,0.7744,50.64,0.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1168.98,0.7931,51.51,-1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1169.99,0.7932,49.94,4.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1170.98,0.7960,44.59,24.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1172.98,0.8023,50.26,1.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1173.98,0.8024,50.77,0.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1174.98,0.8025,50.73,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1175.98,0.8027,50.75,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1176.98,0.8030,50.46,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1177.98,0.8038,49.25,6.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1178.98,0.8064,44.11,27.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1179.99,0.8140,44.11,27.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1180.98,0.8215,43.01,30.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1192.98,0.8731,47.53,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1193.99,0.8760,47.53,10.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1195.98,0.8818,47.57,10.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1202.98,0.8898,45.03,22.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1210.98,0.9100,47.63,10.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1211.98,0.9106,51.68,-3.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1212.98,0.9101,50.52,0.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1213.98,0.9108,47.23,13.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1214.98,0.9146,47.23,13.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1215.98,0.9193,46.01,16.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1216.98,0.9211,49.05,4.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1217.98,0.9235,47.72,10.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1218.98,0.9268,46.91,12.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1219.98,0.9302,47.22,11.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1221.98,0.9343,48.82,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1223.98,0.9399,47.56,10.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1224.98,0.9420,48.66,6.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1229.98,0.9607,50.37,-0.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1230.98,0.9597,51.68,-3.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1231.98,0.9595,50.55,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1232.98,0.9620,46.66,15.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1233.98,0.9661,46.67,13.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1235.98,0.9690,50.38,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1236.98,0.9691,50.38,0.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1238.98,0.9702,49.57,3.9,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1239.98,0.9716,48.88,6.1,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1240.98,0.9748,45.68,18.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1241.98,0.9807,42.69,29.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1242.98,0.9888,44.16,23.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1243.98,0.9952,44.16,23.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1244.98,0.9997,45.21,18.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1245.98,1.0045,45.74,16.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1250.98,1.0250,46.73,12.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1251.98,1.0283,46.92,11.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1253.98,1.0339,47.28,10.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1254.98,1.0366,47.75,8.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1260.97,1.0492,50.72,-1.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1267.98,1.0601,52.58,-7.3,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1275.97,1.0734,50.03,1.8,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1276.98,1.0744,47.80,9.2,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1277.98,1.0767,49.85,1.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1278.98,1.0771,49.85,1.7,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1279.98,1.0786,48.91,5.5,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1280.98,1.0847,43.80,24.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1281.98,1.0922,42.82,27.4,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1282.98,1.0983,45.19,17.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1283.98,1.1004,52.03,-6.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1284.98,1.0992,50.32,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
1285.98,1.0993,50.32,0.6,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
