Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
102.75,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.95,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.16,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.37,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.58,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.79,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
103.99,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.2,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.41,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.62,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
104.83,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.04,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.24,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.45,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.66,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
105.87,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.07,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.28,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.51,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.71,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
106.92,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.13,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.34,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.54,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.76,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
107.97,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.18,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.38,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.6,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
108.81,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.02,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.22,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.43,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.64,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
109.85,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.06,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.27,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.47,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.68,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
110.89,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.1,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.31,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.51,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.74,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
111.95,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.15,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.37,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.57,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.78,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
112.99,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
113.2,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
113.41,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
113.61,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
113.83,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
114.03,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
114.24,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
114.45,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
114.66,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
114.87,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
115.07,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
115.28,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
115.49,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
115.7,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
115.91,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
116.11,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
116.32,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
116.53,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
116.74,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
116.96,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
117.16,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
117.37,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
117.58,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
117.79,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
117.99,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
118.2,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
118.41,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
118.61,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
118.82,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
119.03,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
119.24,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
119.46,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
119.67,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
119.89,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
120.1,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
120.3,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
120.51,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
120.72,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
120.93,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
121.13,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
121.34,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
121.55,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
121.76,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
121.97,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
122.17,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
122.38,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
122.59,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
122.8,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
123.01,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
123.22,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
123.43,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
123.64,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
123.84,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
124.05,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
124.26,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
124.47,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
124.67,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
124.89,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
125.1,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
125.31,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
125.52,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
125.72,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
125.93,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
126.14,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
126.35,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
126.56,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
126.77,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
126.98,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
127.19,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
127.41,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
127.62,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
127.83,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
128.04,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
128.25,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
128.46,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
128.67,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
128.87,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
129.08,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
129.29,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
129.5,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
129.71,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
129.91,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
130.12,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
130.33,0.0010,52.27,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
130.54,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
130.74,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
130.95,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
131.16,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
131.37,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
131.57,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
131.78,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
131.99,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
132.2,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
132.41,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
132.61,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
132.82,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
133.03,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
133.24,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
133.45,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
133.66,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
133.87,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
134.08,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
134.29,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
134.5,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
134.71,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
134.93,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
135.14,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
135.35,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
135.56,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
135.77,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
135.98,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
136.18,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
136.39,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
136.6,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
136.8,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
137.01,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
137.22,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
137.43,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
137.64,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
137.84,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
138.05,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
138.26,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
138.47,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
138.68,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
138.89,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
139.1,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
139.31,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
139.52,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
139.73,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
139.94,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
140.15,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
140.35,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
140.57,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
140.77,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
140.98,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
141.19,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
141.4,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
141.61,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
141.82,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
142.03,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
142.24,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
142.47,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
142.68,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
142.89,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
143.1,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
143.31,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
143.52,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
143.72,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
144.15,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
144.36,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
144.57,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
144.78,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
144.99,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
145.2,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
145.42,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
145.63,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
145.84,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
146.05,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
146.26,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
146.47,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
146.68,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
146.89,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
147.09,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
147.29,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
147.5,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
147.71,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
147.92,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
148.13,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
148.34,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
148.55,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
148.76,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
148.98,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
149.19,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
149.4,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
149.61,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
149.82,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
150.03,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
150.24,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
150.45,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
150.66,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
150.87,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
151.08,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
151.29,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
151.5,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
151.71,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
151.92,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
152.13,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
152.34,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
152.55,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
152.76,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
152.97,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
153.18,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
153.39,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
153.6,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
153.81,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
154.02,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
154.23,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
154.45,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
154.66,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
154.87,0.0010,52.26,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
